"time{s}","pos{rev}","velocity{rad/s}","pwm"
13.58,0.43991688234977816,-0.9837425351231246,-0.012943980725304272
13.6,0.43680119183377325,-0.9788230435940476,-0.012879250573605889
13.62,0.43360281888672425,-1.0047984953889375,-0.013221032834064967
13.64,0.4303662506636451,-1.016797895246773,-0.013378919674299647
13.66,0.42719039429737315,-0.9977247029136385,-0.013127956617284716
13.68,0.4241205794105193,-0.9644107896420698,-0.012689615653185129
13.7,0.4210108374065761,-0.9769542634147669,-0.012854661360720616
13.72,0.417806010509304,-1.0068260636496977,-0.013247711363811813
13.74,0.41455946801743626,-1.0199314042018692,-0.013420150055287754
13.76,0.41137213902805725,-1.0013289337606979,-0.013175380707377603
13.78,0.40819968719309246,-0.9966551378592582,-0.013113883392884976
13.8,0.4050332830502646,-0.9947551993404329,-0.013088884201847801
13.82,0.4018712476801495,-0.9933827089144525,-0.013070825117295426
13.84,0.3987133814242094,-0.992072943068054,-0.013053591356158606
13.86,0.3954695135789889,-1.0190911391760678,-0.013409093936527207
13.88,0.392276670936028,-1.0030610991194213,-0.01319817235683449
13.9,0.3890980314736675,-0.9985990383362501,-0.013139461030740133
13.92,0.3859265632316404,-0.996346133024564,-0.013109817539796894
13.94,0.38276124122985294,-0.9944152347061751,-0.013084410982975988
13.96,0.37960229079179114,-0.9924135489269073,-0.013058073012196149
13.98,0.37645023614105116,-0.9902471734478275,-0.013029568071681942
14,0.37321539401651227,-1.0162556253974324,-0.01337178454470306
14.02,0.37003523094177826,-0.9990776952801895,-0.013145759148423548
14.04,0.36687335460829296,-0.9933327460836845,-0.013070167711627428
14.06,0.3637231602336716,-0.9896627504690386,-0.013021878295645245
14.08,0.36058404892279383,-0.9861809033054095,-0.012976064517176441
14.1,0.3574566712253294,-0.9824946799354796,-0.012927561578098415
14.12,0.3542516596966602,-1.0068840673137802,-0.013248474569918161
14.14,0.3511068339101217,-0.98797615878091,-0.012999686299748816
14.16,0.34798616134243343,-0.9803882012908625,-0.012899844753827137
14.18,0.34479308155816935,-1.0031355992570121,-0.013199152621802792
14.2,0.3416641187201993,-0.9829926665122106,-0.012934114033055404
14.22,0.33856312395191435,-0.9742062382864173,-0.012818503135347596
14.24,0.33539365579429065,-0.9957177879777508,-0.013101549841812509
14.26,0.3322020879199622,-1.0026606187423492,-0.013192902878188804
14.28,0.3290892091436939,-0.9779397095040239,-0.012867627756631892
14.3,0.32601191143546815,-0.9667615873070413,-0.012720547201408437
14.32,0.32287254867414394,-0.9862598987929682,-0.012977103931486423
14.34,0.31971743999098945,-0.9912066260275496,-0.013042192447730916
14.36,0.3166475488763124,-0.9644347373189748,-0.012689930754197037
14.38,0.31361998698217397,-0.9511366204913997,-0.012514955532781574
14.4,0.3105373360044972,-0.9684433665050645,-0.012742675875066637
14.42,0.30735582759476965,-0.9995003447334241,-0.01315132032543979
14.44,0.3042231003530508,-0.9841752888284415,-0.01294967485300581
14.46,0.30119609782976353,-0.9509608889557106,-0.012512643275733034
14.48,0.29822335344857864,-0.9339151908930821,-0.012288357774908975
14.5,0.2952059577729452,-0.9479428087543417,-0.012472931694136075
14.52,0.2921000674588578,-0.9757442193592829,-0.012838739728411618
14.54,0.28896321199227776,-0.9854722089180894,-0.012966739591027492
14.56,0.2859893602345332,-0.9342630834995433,-0.012292935309204518
14.58,0.28299984301126485,-0.939184534639985,-0.01235769124526296
14.6,0.28002535468827977,-0.9344630663678727,-0.012295566662735168
14.62,0.2769836781685612,-0.9555708608944253,-0.012573300801242438
14.64,0.2739248829849816,-0.9609488477569639,-0.01264406378627584
14.66,0.27095134325070425,-0.9341650584363043,-0.012291645505740845
14.68,0.26802110912523497,-0.9205602001872549,-0.012112634212990196
14.7,0.2650376021244476,-0.9372963675607164,-0.012332846941588375
14.72,0.26204818564198634,-0.9391528859820557,-0.012357274815553364
14.74,0.25915485735890204,-0.9089658878561302,-0.011960077471791187
14.76,0.2562254395470697,-0.9203037476947473,-0.01210925983808878
14.78,0.2533002967507467,-0.91896071196293,-0.012091588315301712
14.8,0.25038983077714566,-0.9143498521188177,-0.012030919106826549
14.82,0.24749849012703956,-0.9083414545398996,-0.011951861243946047
14.84,0.24462957150351228,-0.9012973671420234,-0.011859175883447676
14.86,0.24169586370194904,-0.921651487717006,-0.01212699325943429
14.88,0.23883723462845505,-0.8980648096626952,-0.011816642232403883
14.9,0.2360196683284688,-0.8851645589038989,-0.011646902090840775
14.92,0.233148604143443,-0.901971415166191,-0.01186804493639725
14.94,0.2302722359327723,-0.903637723966225,-0.011889970052187171
14.96,0.22749315015539098,-0.8730755461917071,-0.01148783613410141
14.98,0.2246797052401122,-0.8838697877119391,-0.011629865627788673
15,0.22187278701378277,-0.8818193679063794,-0.011602886419820782
15.02,0.21908331117508056,-0.876339680223315,-0.01153078526609625
15.04,0.21631623415637613,-0.8693028833878987,-0.011438195834051298
15.06,0.2135753548540597,-0.861072628053358,-0.01132990300070208
15.08,0.21086427452708906,-0.8517110038502828,-0.01120672373487214
15.1,0.20818658832377637,-0.8412199304945821,-0.011068683295981345
15.12,0.20545560710070196,-0.8579630547502289,-0.011288987562503012
15.14,0.2027214439249246,-0.858962694673787,-0.011302140719391935
15.16,0.20008740955657453,-0.8275063020911616,-0.010888240816988968
15.18,0.19742234324503552,-0.8372552745660619,-0.011016516770606078
15.2,0.19476755838863313,-0.8340252601735211,-0.01097401658123054
15.22,0.1921343830018292,-0.827236445079667,-0.010884690066837724
15.24,0.1895281781235872,-0.8187634099234901,-0.010773202762151185
15.26,0.18686282497737752,-0.8373453863354778,-0.011017702451782603
15.28,0.18427908053510958,-0.8117072558582492,-0.010680358629713806
15.3,0.1817437681477877,-0.7964918770565576,-0.010480156277059968
15.32,0.17916314731699323,-0.810725944372475,-0.010667446636479935
15.34,0.1765862189356288,-0.8095659271721423,-0.01065218325226503
15.36,0.17411636447062204,-0.7759276642701199,-0.01020957452987
15.38,0.17162272545232568,-0.7833998020584739,-0.010307892132348341
15.4,0.16914695882684044,-0.7777850242627348,-0.010234013477141247
15.42,0.16661042328834486,-0.79687614133071,-0.010485212385930396
15.44,0.16415558544622624,-0.7712100530554069,-0.010147500698097459
15.46,0.16174982054217507,-0.7557933348831314,-0.009944649143199097
15.48,0.15929970420541661,-0.769726748400066,-0.010127983531579817
15.5,0.15685450205734386,-0.7681829104927339,-0.010107669874904393
15.52,0.15451784573481028,-0.7340822336835645,-0.00965897675899427
15.54,0.1521591197161446,-0.7410156332071135,-0.009750205700093597
15.56,0.1498202181099802,-0.7347876103395523,-0.009668258030783583
15.58,0.1474227312447624,-0.7531927122846186,-0.009910430424797613
15.6,0.14510935185788912,-0.7267695686767259,-0.009562757482588499
15.62,0.14284767578848165,-0.7105264924450306,-0.009349032795329351
15.64,0.14054449369973462,-0.7235659929887291,-0.009520605170904332
15.66,0.13824928064966546,-0.7210624456520711,-0.009487663758579883
15.68,0.13597555605284736,-0.714311648965014,-0.009398837486381763
15.7,0.13381998192656314,-0.6771935839402775,-0.008910441893951019
15.72,0.13165072332909641,-0.6814926873537903,-0.00896700904412882
15.74,0.12941928381494627,-0.7010273984584103,-0.00922404471655803
15.76,0.12718416636068178,-0.702182857422767,-0.009239248123983777
15.78,0.12505109441583298,-0.670124315151545,-0.008817425199362435
15.8,0.12298042372355596,-0.650520383486117,-0.008559478730080486
15.82,0.12087764544039094,-0.660607280651942,-0.008692201061209763
15.84,0.11870180193456806,-0.6835613973254193,-0.00899422891217657
15.86,0.11660329060049238,-0.6592667790607066,-0.00867456288237772
15.88,0.11455145484592048,-0.644603213293596,-0.008481621227547316
15.9,0.11254394986833709,-0.6306762889620933,-0.008298372223185439
15.92,0.11049378837455243,-0.6440772287546582,-0.008474700378350766
15.94,0.10845189172088861,-0.6414807526539797,-0.008440536219131312
15.96,0.1065225781847042,-0.6061117231748286,-0.007975154252300377
15.98,0.10457571218321994,-0.6116259927786697,-0.008047710431298285
16,0.10265361348613221,-0.6038451146245314,-0.00794533045558594
16.02,0.10067827423715918,-0.6205711272921264,-0.008165409569633242
16.04,0.09879277117894783,-0.592348255599785,-0.007794055994734014
16.06,0.09687475147624376,-0.6025636607455653,-0.007928469220336387
16.08,0.09505843607616739,-0.5706123117481923,-0.007508056733528845
16.1,0.09321971295275124,-0.5776519056509846,-0.007600682969091902
16.12,0.0914021459213912,-0.5710055233127685,-0.00751323056990485
16.14,0.08952801157444415,-0.5887766696209187,-0.007747061442380509
16.16,0.08774047548321842,-0.5615710252221435,-0.007389092437133467
16.18,0.08600754683961492,-0.5444155895940052,-0.007163363020973752
16.2,0.08423640091723167,-0.556421901819475,-0.007321340813414145
16.22,0.0824768747415306,-0.5527714507381395,-0.00727330856234394
16.24,0.08083314425400931,-0.5163931624078486,-0.006794646873787482
16.26,0.07917511129758509,-0.520886415531212,-0.006853768625410684
16.28,0.07745484434373388,-0.5404378024432211,-0.007111023716358172
16.3,0.07582147646604945,-0.5131376525142963,-0.0067518112172933725
16.32,0.07424421513830176,-0.4955112600043436,-0.006519885000057153
16.34,0.0726304757260208,-0.5069711882430187,-0.006670673529513403
16.36,0.071030139362649,-0.5027604962441449,-0.006615269687422959
16.38,0.06945706652730112,-0.4941954063090574,-0.006502571135645493
16.4,0.06791790994427234,-0.48354030139676146,-0.006362372386799493
16.42,0.0664178765438746,-0.47124939108288405,-0.006200649882669528
16.44,0.06487156320802406,-0.4857886616055953,-0.006391956073757833
16.46,0.0633302659036847,-0.4842128288310325,-0.00637122143198727
16.48,0.06189841954366072,-0.44982780057205757,-0.005918786849632336
16.5,0.060536253544649934,-0.42793706954621125,-0.005630750915081727
16.52,0.05905902764512402,-0.46408420336432,-0.006106371096898947
16.54,0.057562652855655115,-0.47010000456124457,-0.00618552637580585
16.56,0.05625077233840765,-0.41213941953722266,-0.005422887099173983
16.58,0.05494859734727062,-0.4090903385844436,-0.005382767612953205
16.6,0.053599175134893616,-0.4239334908994492,-0.0055780722486769635
16.62,0.05216910951541845,-0.44926836442945023,-0.005911425847755924
16.64,0.050900652455378524,-0.3984975381215546,-0.00524338865949414
16.66,0.04962669398159588,-0.4002258582214037,-0.005266129713439522
16.68,0.048382087720376145,-0.39100458868597826,-0.0051447972195523455
16.7,0.04708724039193677,-0.4067882854545516,-0.005352477440191469
16.72,0.045884798544390266,-0.3777582474621045,-0.004970503256080323
16.74,0.044652189296568674,-0.38723561577031573,-0.005095205470662049
16.76,0.04343311867521062,-0.38298233082655764,-0.005039241195086285
16.78,0.04233033853770622,-0.34644859785085547,-0.004558534182248098
16.8,0.041213251540599155,-0.35094323035322655,-0.004617674083595086
16.82,0.040033595497381266,-0.37059987591361215,-0.004876314156758055
16.84,0.038849874086651234,-0.37187704878464,-0.0048931190629557895
16.86,0.037767731866497845,-0.33996500489732384,-0.004473223748648998
16.88,0.03674739690014243,-0.32054768345029655,-0.004217732676977586
16.9,0.035694190054214266,-0.33087468898783823,-0.004353614328787345
16.92,0.03465725808371462,-0.3257617860794074,-0.004286339290518518
16.94,0.033649982301702054,-0.3164450196909587,-0.0041637502590915615
16.96,0.0326785705500308,-0.3051780022661191,-0.004015500029817356
16.98,0.031657459001759675,-0.32079165385442737,-0.004220942813874045
17,0.03063753456336756,-0.3204187122869356,-0.0042160356879859945
17.02,0.029722757449265235,-0.28738570613359343,-0.0037813908701788603
17.04,0.028872853345103835,-0.2670052489889262,-0.0035132269603806074
17.06,0.027992872639945696,-0.27645409186255787,-0.0036375538402968143
17.08,0.027041417496895738,-0.29890844876259753,-0.00393300590477102
17.1,0.026168407977840837,-0.2742640291576827,-0.003608737225758983
17.12,0.025342665554412162,-0.25941463312009627,-0.00341335043579074
17.14,0.02447096142858985,-0.2738539277787288,-0.0036033411549832744
17.16,0.02360245746485873,-0.27284856720713085,-0.0035901127264096164
17.18,0.02284057250130455,-0.23935322043823498,-0.00314938447945046
17.2,0.02205440726333241,-0.24698109361209428,-0.0032497512317380827
17.22,0.021285508808020024,-0.24155657385659282,-0.003178375971797274
17.24,0.020545374718737058,-0.23251998175627384,-0.0030594734441614976
17.26,0.01983946423882261,-0.22176831777912798,-0.0029180041813043154
17.28,0.019081683965821737,-0.23806369386948006,-0.003132417024598422
17.3,0.01841274312077111,-0.21015396444971984,-0.0027651837427594716
17.32,0.01770902809958702,-0.2210785940772723,-0.0029089288694377933
17.34,0.01701336767601382,-0.21854816760907333,-0.002875633784329912
17.36,0.016427653404096756,-0.18400756537573368,-0.002421152175996496
17.38,0.015820415391718697,-0.19076944786673847,-0.0025101243140360327
17.4,0.015142500930984877,-0.21297310896036503,-0.0028022777494784872
17.42,0.014541820203148016,-0.18870941617252462,-0.002483018633849008
17.44,0.013986325778734208,-0.17451372028485165,-0.002296233161642785
17.46,0.013382140210385331,-0.18981049429298066,-0.0024975065038550085
17.48,0.012868128923325806,-0.1614814083288438,-0.002124755372747945
17.5,0.012320018336727493,-0.17219401922120497,-0.0022657107792263815
17.52,0.011780209827069758,-0.16958584482860017,-0.00223139269511316
17.54,0.011259893901587778,-0.16346206890399628,-0.002150816696105214
17.56,0.010763983403876876,-0.15579487764466313,-0.002049932600587673
17.58,0.010296099727992074,-0.14698999188942846,-0.0019340788406503747
17.6,0.009859569639974981,-0.13713997175853967,-0.001804473312612364
17.62,0.009367308198472023,-0.1546484928271223,-0.002034848589830557
17.64,0.008959253559355819,-0.12819414565106974,-0.001686765074356181
17.66,0.00851105752546779,-0.14080493674307165,-0.0018526965360930478
17.68,0.008064814041742004,-0.1401915250185244,-0.0018446253291911105
17.7,0.007721672349818911,-0.10780114184859593,-0.0014184360769552095
17.72,0.007349411406902438,-0.1169492243484806,-0.0015388055835326394
17.74,0.00698843436946249,-0.11340428089359443,-0.00149216159070519
17.76,0.006558802907722652,-0.1349727043952918,-0.0017759566367801553
17.78,0.006201613135473562,-0.11221447644351512,-0.00147650626899362
17.8,0.005882790456293776,-0.10016109867090356,-0.0013179091930382047
17.82,0.005597696359703703,-0.08956495194291914,-0.0011784862097752517
17.84,0.005257222601038643,-0.10696298589622565,-0.0014074077091608638
17.86,0.005000468326517574,-0.08066173426131659,-0.0010613386087015343
17.88,0.0047024791563237914,-0.09361605879301117,-0.0012317902472764627
17.9,0.004404785456289876,-0.09352323410465094,-0.0012305688697980385
17.92,0.004117661490156793,-0.09020265426732578,-0.001186877029833234
17.94,0.0038450877392357335,-0.08563156934550147,-0.0011267311755987035
17.96,0.0036800590869314584,-0.0518452801710936,-6.821747390933368E-4
17.98,0.003488187524755025,-0.06027822901662817,-7.931345923240548E-4
18,0.0032185863507476716,-0.08469770676606832,-0.0011144435100798463
18.02,0.002927341143216136,-0.09149738043743061,-0.001203912900492508
18.04,0.002717693129961359,-0.06586286582809041,-8.666166556327686E-4
18.06,0.002637759819039727,-0.025111790236850815,-3.304182925901423E-4
18.08,0.0024536415780720003,-0.057842451321608444,-7.610848858106374E-4
18.1,0.0022491544689720697,-0.06424151997021584,-8.4528315750284E-4
18.12,0.0020425910049897125,-0.06489382609470314,-8.538661328250413E-4
18.14,0.001929409693092895,-0.03555695779786984,-4.678547078667084E-4
18.16,0.0017753140751296428,-0.04841056613437321,-6.369811333470159E-4
18.18,0.0016193482854294076,-0.04899809791335901,-6.447118146494607E-4
18.2,0.001470667758763237,-0.04670936503063019,-6.145969082977657E-4
18.22,0.0013324039602646929,-0.043436853362044545,-5.715375442374282E-4
18.24,0.0012064371235166514,-0.039573648892359224,-5.207059064784108E-4
18.26,0.0011846666258719045,-0.006839403546573042,-8.999215192859266E-5
18.28,0.0010414902121470494,-0.04498019695253376,-5.918446967438653E-4
18.3,9.522382632009389E-4,-0.028039326712767234,-3.689385093785163E-4
18.32,8.885323113381943E-4,-0.020013815036194323,-2.633396715288727E-4
18.34,7.553995291986188E-4,-0.041824897032166124,-5.503275925285017E-4
18.36,6.896432910728959E-4,-0.020657931462347137,-2.7181488766246236E-4
18.38,6.550371504687936E-4,-0.010871839709094378,-1.4305052248808392E-4
18.4,5.548956405780208E-4,-0.03146038317922413,-4.1395241025294905E-4
18.42,5.255361207266951E-4,-0.009223565187784817,-1.2136269983927392E-4
18.44,4.4017500566815253E-4,-0.026816985197015086,-3.5285506838177746E-4
18.46,4.2901369767279574E-4,-0.0035064283202665965,-4.6137214740349955E-5
18.48,3.639488447166236E-4,-0.02044072640540105,-2.689569263868559E-4
18.5,2.8450506556582843E-4,-0.02495799929535481,-3.2839472757045806E-4
18.52,2.8948924032806835E-4,0.0015658246817260566,2.0602956338500744E-5
18.54,2.443734480689557E-4,-0.014173544152211153,-1.8649400200277833E-4
18.56,1.872514474202749E-4,-0.017945405759624698,-2.361237599950618E-4
18.58,2.1649774151832028E-4,0.009187994268314598,1.2089466142519207E-4
18.6,1.9735149382147556E-4,-0.00601497111082179,-7.914435672133934E-5
18.62,1.6771322772008758E-4,-0.00931113590492599,-1.2251494611744724E-4
18.64,1.3545593047926998E-4,-0.010133928803641484,-1.333411684689669E-4
18.66,1.0239803041232051E-4,-0.0103854455993434,-1.366505999913605E-4
18.68,6.909795292659814E-5,-0.010461527879311623,-1.3765168262252136E-4
18.7,1.2612902836614559E-4,0.01791684076272075,2.3574790477264143E-4
18.72,1.3687581972884576E-4,0.0033762040794721115,4.442373788779094E-5
18.74,1.3857335161517338E-4,5.332953703321284E-4,7.017044346475372E-6
18.76,4.835073884084065E-5,-0.02834426974795203,-3.729509177362109E-4
18.78,4.409345694986307E-6,-0.013804595789551687,-1.8163941828357484E-4
18.8,6.0098970414475176E-5,0.017495411589991874,2.3020278407884044E-4
18.82,7.120599705226809E-5,0.0034893753288516346,4.591283327436361E-5
18.84,7.339650407372182E-5,6.881680766235866E-4,9.054843113468243E-6
18.86,7.38037071719077E-5,1.2792662617797682E-4,1.6832450812891688E-6
18.88,7.385424948544001E-5,1.5878336088854913E-5,2.0892547485335414E-7
18.9,7.38334596420416E-5,-6.5313219289694745E-6,-8.593844643380887E-8
18.92,7.379840336725706E-5,-1.1013253532534352E-5,-1.4491123069124147E-7
18.94,7.37604938061953E-5,-1.1909639853247327E-5,-1.56705787542728E-7
18.96,7.372201358787807E-5,-1.2088917117389924E-5,-1.590646989130253E-7
18.98,7.368341923810976E-5,-1.2124772570218441E-5,-1.5953648118708475E-7
19,7.364480206205124E-5,-1.2131943660784145E-5,-1.5963083764189665E-7
19.02,7.360618032073466E-5,-1.2133377878897288E-5,-1.5964970893285907E-7
19.04,7.356755766636649E-5,-1.2133664722519917E-5,-1.5965348319105155E-7
19.06,7.352893482938799E-5,-1.2133722091244443E-5,-1.5965423804269003E-7
19.08,7.349031195588742E-5,-1.2133733564989347E-5,-1.5965438901301772E-7
19.1,7.345168907508245E-5,-1.2133735859738327E-5,-1.5965441920708327E-7
19.12,7.34130661928166E-5,-1.2133736318688126E-5,-1.5965442524589638E-7
19.14,7.337444331025857E-5,-1.2133736410478084E-5,-1.59654426453659E-7
19.16,7.333582042764211E-5,-1.2133736428836075E-5,-1.5965442669521152E-7
19.18,7.329719754501394E-5,-1.2133736432507673E-5,-1.5965442674352202E-7
19.2,7.325857466238346E-5,-1.2133736433241993E-5,-1.5965442675318412E-7
19.22,7.321995177975248E-5,-1.2133736433388858E-5,-1.5965442675511655E-7
19.24,7.318132889712143E-5,-1.2133736433418232E-5,-1.5965442675550304E-7
19.26,7.314270601449036E-5,-1.2133736433424105E-5,-1.5965442675558033E-7
19.28,7.310408313185929E-5,-1.2133736433425279E-5,-1.5965442675559579E-7
19.3,7.306546024922821E-5,-1.2133736433425516E-5,-1.5965442675559888E-7
19.32,7.302683736659714E-5,-1.213373643342556E-5,-1.596544267555995E-7
19.34,7.298821448396607E-5,-1.2133736433425572E-5,-1.5965442675559962E-7
19.36,7.294959160133499E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.38,7.29109687187039E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.4,7.287234583607284E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.42,7.283372295344175E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.44,7.279510007081068E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.46,7.275647718817962E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.48,7.271785430554853E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.5,7.267923142291746E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.52,7.26406085402864E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.54,7.260198565765531E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.56,7.256336277502424E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.58,7.252473989239317E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.6,7.248611700976208E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.62,7.244749412713101E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.64,7.240887124449994E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.66,7.237024836186886E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.68,7.233162547923779E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.7,7.229300259660672E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.72,7.225437971397564E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.74,7.221575683134457E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.76,7.21771339487135E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.78,7.213851106608242E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.8,7.209988818345135E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.82,7.206126530082028E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.84,7.202264241818918E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.86,7.198401953555812E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.88,7.194539665292705E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.9,7.190677377029596E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.92,7.18681508876649E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.94,7.182952800503383E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.96,7.179090512240274E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
19.98,7.175228223977167E-5,-1.2133736433425574E-5,-1.5965442675559965E-7
